MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
GRANJA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-01,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-01,M,24
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-01,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-02,M,32
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-02,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-02,M,22
MASSAPÊ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-02,M,21
ICÓ,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2017-03-02,M,-
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-02,M,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-02,M,18
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,26
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,28
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,37
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,51
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,31
PARACURU,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-03,F,-
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,28
MONSENHOR TABOSA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-03,M,19
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,37
MAURITI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-04,F,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,20
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,24
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,32
AURORA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,18
PARAIPABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,22
JATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,24
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,48
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-04,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,F,15
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,45
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-05,M,44
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,16
CAMOCIM,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-05,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,32
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,19
TRAIRI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-03-05,F,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,27
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-05,M,29
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA BRANCA,2017-03-06,M,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-06,M,37
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-06,M,39
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-06,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-03-06,M,47
