MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,28
PORANGA,HOMICIDIO DOLOSO,OUTROS,2017-05-01,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,22
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,20
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,36
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,76
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,33
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-01,M,19
PACOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,49
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,34
NOVA JAGUARIBARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,21
MILAGRES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,27
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,19
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,56
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,F,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-01,M,31
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,37
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,26
ARACATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,28
ARARIPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,37
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,25
PENTECOSTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,30
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,M,16
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-02,F,16
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,18
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,17
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,38
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,48
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,37
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,24
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,F,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,16
JAGUARIBE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-03,F,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,24
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-03,M,19
CARIÚS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,29
ACARAÚ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-05-04,M,74
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,25
NOVO ORIENTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,43
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,58
CATUNDA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,41
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-04,M,30
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,F,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,27
FORQUILHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-05,M,-
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,45
JUAZEIRO DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-05-05,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,20
MILAGRES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,36
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-05,M,23
CRATEÚS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,27
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,16
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,18
ITAREMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,27
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,20
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,58
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,-
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,32
ORÓS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,53
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,42
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,20
PACAJUS,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-06,M,32
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,27
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,18
RUSSAS,HOMICIDIO DOLOSO,OUTROS,2017-05-06,M,22
MUCAMBO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,43
CHOROZINHO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-06,M,-
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,20
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA BRANCA,2017-05-07,M,37
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,I,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,48
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,20
ITAREMA,HOMICIDIO DOLOSO,NI,2017-05-07,M,22
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,17
ARACATI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-07,M,26
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,27
PARAIPABA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-05-07,M,46
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-05-07,M,18
