MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
VIÇOSA DO CEARÁ,HOMICIDIO DOLOSO,OUTROS,2018-01-01,M,18
BEBERIBE,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-01,M,69
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,36
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2018-01-01,M,39
VÁRZEA ALEGRE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,40
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,14
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,44
BREJO SANTO,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-01,M,27
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,19
OCARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,20
JIJOCA DE JERICOACOARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,20
BARBALHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,F,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,F,15
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,28
FORTALEZA,FEMINICÍDIO,OUTROS,2018-01-01,F,22
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-01,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-01,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,F,14
CANINDÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,29
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,-
AQUIRAZ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2018-01-02,M,36
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,20
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-02,M,53
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,53
AURORA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,21
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,45
TAUÁ,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-02,M,31
ITAPIÚNA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,24
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-02,M,27
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA BRANCA,2018-01-03,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,26
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,18
BANABUIÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,15
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,26
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,67
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,23
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,62
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,17
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,24
MARACANAÚ,HOMICIDIO DOLOSO,OUTROS,2018-01-03,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,F,32
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2018-01-03,M,54
