MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,17
SÃO BENEDITO,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,20
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,20
BATURITÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,36
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,15
SALITRE,HOMICIDIO DOLOSO,OUTROS MEIOS,2021-02-01,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-01,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,36
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,F,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,23
PACATUBA,HOMICIDIO DOLOSO,OUTROS MEIOS,2021-02-02,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,F,27
APUIARÉS,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,24
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,27
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,34
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,55
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-02,M,19
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,42
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,-
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,20
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,17
IBICUITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,F,14
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,19
ITAPIPOCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-03,M,19
ITAREMA,FEMINICÍDIO,ARMA DE FOGO,2021-02-03,F,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,37
SANTANA DO ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,18
PENTECOSTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,39
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,25
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,48
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-04,M,48
CARNAUBAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,26
ITAPIPOCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,34
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,18
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,28
ITATIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-05,M,28
NOVO ORIENTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,22
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA BRANCA,2021-02-06,M,57
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,F,20
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,40
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,21
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,45
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,17
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,31
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-06,M,25
AQUIRAZ,HOMICIDIO DOLOSO,ARMA BRANCA,2021-02-07,M,58
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,44
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,40
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,28
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,28
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,32
FRECHEIRINHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,21
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,27
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,60
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA BRANCA,2021-02-07,M,51
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,18
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-07,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,F,23
SALITRE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,M,39
JAGUARUANA,HOMICIDIO DOLOSO,OUTROS MEIOS,2021-02-08,M,56
CRATO,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2021-02-08,M,46
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-08,M,27
IRAUÇUBA,HOMICIDIO DOLOSO,ARMA BRANCA,2021-02-08,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,17
MUCAMBO,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,23
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,24
TIANGUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,30
JIJOCA DE JERICOACOARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,31
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-09,M,36
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-10,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2021-02-10,M,36
